Fire_ID,Agency_Type,NWCG_Reporting_ Agency,Reporting_Unit_ Name,Fire_Name,Year,Fire_Discovery_Date,Date_Contained,NWCG_Cause_Classification,Cause_Description,Fire_Size,Latitude,Longitude,Fire_Origin_Land_Owner,State,County
400301802,FED,FS,Colville National Forest,HORNS MOUNTAIN,2018,8/11/2018,10/15/2018,Natural,Natural,5889.0,48.98,-118.0508333,USFS,WA,Stevens 
400302100,FED,FS,Okanogan-Wenatchee National Forest,MIRIAM,2018,7/30/2018,11/8/2018,Natural,Natural,5428.0,46.60972222,-121.3494444,USFS,WA,Yakima 
400302410,FED,FS,Medicine Bow-Routt National Forests  Thunder Basin National Grassland,BRITANIA MOUNTAIN FIRE,2018,8/26/2018,10/10/2018,Natural,Natural,32089.0,42.115,-105.3663889,STATE,WY,Albany 
400302411,FED,FS,Medicine Bow-Routt National Forests  Thunder Basin National Grassland,BADGER CREEK,2018,6/10/2018,8/30/2018,Human,Equipment and vehicle use,21357.0,41.01833333,-106.1888889,USFS,WY,Albany 
400302446,FED,FS,San Juan National Forest,416,2018,6/1/2018,7/31/2018,Human,Missing data not specified undetermined,54129.0,37.46055556,-107.8080556,USFS,CO,La Plata 
400302464,FED,FS,Apache-Sitgreaves National Forest,HUB POINT,2018,7/27/2018,9/26/2018,Natural,Natural,5056.0,34.2575,-110.2575,USFS,AZ,Navajo 
400302517,FED,FS,Cibola National Forest,SHAW,2018,4/12/2018,4/15/2018,Human,Power generation transmission distribution,7257.0,35.77833333,-99.94722222,PRIVATE,OK,Roger Mills 
400302636,FED,FS,Tonto National Forest,BEARS,2018,7/26/2018,9/28/2018,Natural,Natural,7559.0,33.965,-111.1130556,USFS,AZ,Gila 
400302686,FED,FS,Humboldt-Toiyabe National Forest,BOOT,2018,9/4/2018,10/2/2018,Human,Equipment and vehicle use,6974.0,38.38444444,-119.4502778,USFS,CA,Mono 
400302687,FED,FS,Humboldt-Toiyabe National Forest,RANGE TWO,2018,9/30/2018,11/29/2018,Human,Missing data not specified undetermined,9205.25,40.67388889,-115.5102778,PRIVATE,NV,Elko 
400302700,FED,FS,Uinta-Wasatch-Cache National Forest,POLE CREEK,2018,9/6/2018,9/8/2018,Natural,Natural,102191.0,39.80583333,-111.6605556,USFS,UT,Juab 
400302837,FED,FS,Cleveland National Forest,HOLY,2018,8/6/2018,9/13/2018,Human,Missing data not specified undetermined,23025.0,33.67833333,-117.5144444,USFS,CA,Orange 
400302872,FED,FS,Klamath National Forest,KLAMATHON,2018,7/5/2018,7/21/2018,Human,Debris and open burning,38008.0,41.88083333,-122.54,STATE,CA,Siskiyou 
400302877,FED,FS,Lassen National Forest,WHALEBACK,2018,7/27/2018,8/6/2018,Natural,Natural,18705.0,40.625,-120.8827778,USFS,CA,Lassen 
400302881,FED,FS,Modoc National Forest,STONE,2018,8/15/2018,8/28/2018,Natural,Natural,39387.0,41.37111111,-121.0566667,USFS,CA,Modoc 
400302952,FED,FS,Shasta-Trinity National Forest,DELTA,2018,9/5/2018,11/28/2018,Human,Missing data not specified undetermined,63458.0,40.9425,-122.4272222,PRIVATE,CA,Shasta 
400302960,FED,FS,Shasta-Trinity National Forest,CARR,2018,7/23/2018,8/29/2018,Human,Equipment and vehicle use,229651.0,40.67,-122.6430556,NPS,CA,Shasta 
400302964,FED,FS,Shasta-Trinity National Forest,HIRZ,2018,8/9/2018,11/26/2018,Human,Missing data not specified undetermined,40580.0,40.89111111,-122.2283333,USFS,CA,Shasta 
400303049,FED,FS,Fremont-Winema National Forest,WATSON CREEK,2018,8/15/2018,11/27/2018,Human,Missing data not specified undetermined,59061.0,42.64972222,-120.8275,USFS,OR,Lake 
400303157,FED,FS,Columbia River Gorge National Scenic Area,MILEPOST 90,2018,7/31/2018,8/7/2018,Human,Arson incendiarism,10232.0,45.66472222,-121.0336111,PRIVATE,WA,Klickitat 
400303189,FED,FS,National Forests in Florida,CLEAR LAKE,2018,3/9/2018,3/17/2018,Human,Arson incendiarism,5622.0,30.00333333,-84.42833333,USFS,FL,Leon 
400304594,FED,FS,Prescott National Forest,STUBBS,2018,7/8/2018,8/30/2018,Natural,Natural,8500.0,34.77944444,-112.9641667,USFS,AZ,Yavapai 
400304718,FED,FS,Dixie National Forest,WEST VALLEY,2018,6/27/2018,7/24/2018,Human,Recreation and ceremony,11771.0,37.39722222,-113.4233333,USFS,UT,Washington 
400305003,FED,FS,Mendocino National Forest,RANCH,2018,7/28/2018,10/19/2018,Human,Equipment and vehicle use,410203.0,39.23888889,-123.1086111,PRIVATE,CA,Mendocino 
400305767,FED,BLM,Alaska Fire Service,TUSIKPAK LAKE,2018,6/4/2018,6/15/2018,Natural,Natural,14547.5,68.3339,-166.0428,TRIBAL,AK,North Slope Borough
400305768,FED,BLM,Alaska Fire Service,DENIKTAW RIDGE,2018,6/4/2018,8/31/2018,Natural,Natural,21417.5,65.9464,-155.175,TRIBAL,AK,Yukon-Koyukuk Census Area
400305779,FED,BLM,Alaska Fire Service,ZITZIANA RIVER,2018,6/4/2018,9/28/2018,Natural,Natural,71941.9,64.7725,-150.7225,STATE,AK,Fairbanks North Star Borough
400305807,FED,BLM,Alaska Fire Service,DULBY HOT SPRINGS,2018,6/6/2018,8/31/2018,Natural,Natural,44363.6,65.2859,-155.344,BLM,AK,Yukon-Koyukuk Census Area
400305825,FED,BLM,Alaska Fire Service,MOOSEHEART,2018,6/7/2018,9/28/2018,Natural,Natural,54930.9,64.8142,-151.1411,STATE,AK,Fairbanks North Star Borough
400305871,FED,BLM,Alaska Fire Service,KEVINJIK,2018,7/1/2018,9/28/2018,Natural,Natural,28652.6,66.8636,-142.2067,FWS,AK,Fairbanks North Star Borough
400305890,FED,BLM,Alaska Fire Service,TAIXTSALDA HILL,2018,7/23/2018,10/23/2018,Human,Missing data not specified undetermined,27193.6,62.8303,-142.3597,TRIBAL,AK,Southeast Fairbanks Census Area
400307064,FED,BLM,Central California District,RIVER,2018,7/27/2018,8/13/2018,Human,Missing data not specified undetermined,48920.0,39.06,-123.1397,PRIVATE,CA,Lake 
400307067,FED,BLM,Central California District,COUNTY,2018,6/30/2018,7/14/2018,Human,Other causes,90288.0,38.81,-122.1997,PRIVATE,CA,Yolo 
400307281,FED,BLM,Northern California District,CAMP,2018,11/8/2018,11/25/2018,Human,Power generation transmission distribution,153336.0,39.8139,-121.4347,USFS,CA,Butte 
400307374,FED,BLM,Front Range District Office,MM 117,2018,4/17/2018,4/19/2018,Human,Missing data not specified undetermined,42795.0,38.5588,-104.63553,PRIVATE,CO,El Paso 
400307379,FED,BLM,Front Range District Office,WESTON PASS,2018,6/28/2018,10/18/2018,Natural,Natural,13023.0,39.055,-106.0688,USFS,CO,Park 
400307420,FED,BLM,"Northwest District, Craig",DIVIDE,2018,6/29/2018,7/9/2018,Human,Missing data not specified undetermined,19946.0,40.7825,-107.8361,PRIVATE,CO,Moffat 
400307462,FED,BLM,"Northwest District, Craig",INDIAN VALLEY,2018,7/20/2018,8/6/2018,Natural,Natural,6310.0,40.1914,-108.2011,BLM,CO,Rio Blanco 
400307488,FED,BLM,"Northwest District, Craig",RED CANYON,2018,7/29/2018,9/8/2018,Natural,Natural,5722.0,39.6889,-108.7575,BLM,CO,Rio Blanco 
400307548,FED,BLM,"Northwest District, Craig",BOONE DRAW,2018,9/13/2018,9/20/2018,Human,Equipment and vehicle use,8610.6,40.653,-108.5736,BLM,CO,Moffat 
400307776,FED,BLM,"Southwest District, Montrose",BULL DRAW,2018,7/29/2018,10/11/2018,Natural,Natural,36520.0,38.456939,-108.665,BLM,CO,Montrose 
400308335,FED,BLM,Boise District,GARAT,2018,7/16/2018,7/17/2018,Natural,Natural,9490.0,42.19141,-116.49041,BLM,ID,Owyhee 
400308339,FED,BLM,Boise District,CAT,2018,7/24/2018,7/29/2018,Natural,Natural,26605.0,42.1043,-115.7608,BLM,ID,Owyhee 
400308380,FED,BLM,Idaho Falls District,CONNER,2018,9/22/2018,9/27/2018,Human,Debris and open burning,13617.8,42.2439,-113.4497,PRIVATE,ID,Cassia 
400308495,FED,BLM,Idaho Falls District,GRASSY RIDGE,2018,7/26/2018,8/2/2018,Natural,Natural,99502.0,44.0931,-111.8664,BLM,ID,Fremont 
400308518,FED,BLM,Idaho Falls District,INDIAN BUTTE,2018,9/12/2018,9/20/2018,Human,Missing data not specified undetermined,12572.4,44.3089,-112.3997,PRIVATE,ID,Clark 
400308542,FED,BLM,Twin  Falls District,EAST FORK,2018,7/16/2018,7/17/2018,Natural,Natural,8581.7,42.4219,-115.3783,BLM,ID,Owyhee 
400308544,FED,BLM,Twin  Falls District,WINTER CAMP,2018,7/17/2018,7/19/2018,Natural,Natural,20654.1,42.4181,-115.5036,BLM,ID,Owyhee 
400308546,FED,BLM,Twin  Falls District,BRUNEAU,2018,7/24/2018,7/28/2018,Natural,Natural,60872.7,42.0481,-115.5969,BLM,ID,Owyhee 
400308652,FED,BLM,Twin  Falls District,DOG CREEK,2018,7/17/2018,7/20/2018,Natural,Natural,16324.3,43.0428,-114.7739,BLM,ID,Gooding 
400308656,FED,BLM,Twin  Falls District,SHARPS,2018,7/29/2018,9/6/2018,Human,Firearms and explosives use,64763.5,43.46669,-114.14553,STATE,ID,Blaine 
400310400,FED,BLM,Carlsbad Field Office,380,2018,4/17/2018,4/18/2018,Human,Missing data not specified undetermined,20480.0,33.303292,-103.481797,STATE,NM,Eddy 
400310417,FED,BLM,Carlsbad Field Office,CROOKED CREEK,2018,6/15/2018,6/29/2018,Natural,Natural,7082.0,32.507661,-105.026497,USFS,NM,Eddy 
400310578,FED,BLM,Las Cruces Field Office,OK BAR,2018,4/22/2018,5/13/2018,Natural,Natural,61620.0,31.5708,-108.6858,PRIVATE,NM,Luna 
400310579,FED,BLM,Las Cruces Field Office,SAN LUIS,2018,5/16/2018,5/20/2018,Human,Missing data not specified undetermined,20586.0,31.3489,-108.6778,STATE,NM,Hidalgo 
400310583,FED,BLM,Las Cruces Field Office,ORGAN,2018,6/24/2018,7/2/2018,Human,Equipment and vehicle use,5045.0,32.4267,-106.5611,STATE,NM,Dona Ana 
400310659,FED,BLM,Roswell Field Office,206,2018,4/12/2018,5/9/2018,Human,Missing data not specified undetermined,44162.0,33.497878,-103.337997,PRIVATE,NM,Lea 
400310909,FED,BLM,Elko District Office,HD,2018,7/1/2018,7/5/2018,Human,Equipment and vehicle use,5042.5,41.3058,-114.7744,PRIVATE,NV,Elko 
400310911,FED,BLM,Elko District Office,HOGAN,2018,7/1/2018,7/19/2018,Human,Railroad operations and maintenance,10907.4,40.7372,-114.5955,BLM,NV,Elko 
400310914,FED,BLM,Elko District Office,ECHO,2018,7/5/2018,7/12/2018,Human,Equipment and vehicle use,6089.4,40.6836,-115.0708,BLM,NV,Elko 
400310930,FED,BLM,Elko District Office,OWYHEE,2018,7/21/2018,8/4/2018,Human,Power generation transmission distribution,5082.4,41.9492,-116.098,BIA,NV,Elko 
400310945,FED,BLM,Elko District Office,GOOSE CREEK,2018,7/26/2018,9/26/2018,Natural,Natural,132216.5,41.8072,-114.0664,BLM,NV,Elko 
400310977,FED,BLM,Elko District Office,SHEEP CREEK,2018,8/18/2018,8/26/2018,Human,Equipment and vehicle use,59741.5,40.7728,-116.8422,PRIVATE,NV,Lander 
400310985,FED,BLM,Elko District Office,COUNTY LINE,2018,8/23/2018,8/30/2018,Human,Equipment and vehicle use,12978.1,40.6461,-116.1586,STATE,NV,Elko 
400311017,FED,BLM,Ely District Office,GOSHUTE CAVE,2018,8/13/2018,10/11/2018,Natural,Natural,32215.0,40.0628,-114.8458,BLM,NV,White Pine 
400311253,FED,BLM,Winnemucca District Office,MARTIN,2018,7/5/2018,7/21/2018,Human,Missing data not specified undetermined,416821.2,41.52733,-117.426523,PRIVATE,NV,Humboldt 
400311268,FED,BLM,Winnemucca District Office,GREGG,2018,7/24/2018,7/28/2018,Natural,Natural,10131.6,40.759528,-117.519718,BLM,NV,Humboldt 
400312130,FED,BLM,Medford District,GRAVE CREEK 3,2018,7/15/2018,8/8/2018,Natural,Natural,7809.0,42.694561,-123.158636,BLM,OR,Jackson 
400312226,FED,BLM,Prineville District,BOXCAR,2018,6/21/2018,7/12/2018,Natural,Natural,100226.0,45.1597,-121.0705,PRIVATE,OR,Wasco 
400312227,FED,BLM,Prineville District,SOUTH JCT,2018,6/21/2018,6/24/2018,Natural,Natural,5000.0,44.9403,-120.9936,BLM,OR,Wasco 
400312231,FED,BLM,Prineville District,JACK KNIFE,2018,6/22/2018,7/25/2018,Natural,Natural,15589.0,45.2717,-120.6128,PRIVATE,OR,Sherman 
400312261,FED,BLM,Prineville District,SUBSTATION,2018,7/17/2018,8/6/2018,Human,Missing data not specified undetermined,78425.0,45.5753,-121.1025,PRIVATE,OR,Wasco 
400312270,FED,BLM,Prineville District,LONG HOLLOW,2018,7/26/2018,8/6/2018,Human,Equipment and vehicle use,33451.0,45.4283,-121.06,PRIVATE,OR,Wasco 
400312290,FED,BLM,Prineville District,STUBBLEFIELD,2018,8/17/2018,9/5/2018,Natural,Natural,54221.0,45.2947,-120.3853,PRIVATE,OR,Gilliam 
400312299,FED,BLM,Prineville District,JENNIES PEAK,2018,8/17/2018,9/7/2018,Natural,Natural,45973.0,44.7997,-120.2242,PRIVATE,OR,Wheeler 
400312300,FED,BLM,Prineville District,LONE ROCK,2018,8/17/2018,9/5/2018,Natural,Natural,5056.0,45.145,-119.9844,PRIVATE,OR,Gilliam 
400312315,FED,BLM,Prineville District,1241,2018,10/3/2018,10/4/2018,Human,Missing data not specified undetermined,5877.0,45.668,-120.833,PRIVATE,OR,Sherman 
400312367,FED,BLM,Vale District,BIG GRASSY,2018,7/24/2018,7/27/2018,Natural,Natural,5313.4,42.383464,-117.483398,BLM,OR,Malheur 
400312787,FED,BLM,Cedar City Field Office,BLACK MOUNTAIN,2018,6/28/2018,7/5/2018,Human,Equipment and vehicle use,5634.0,38.0925,-112.9511,BLM,UT,Iron 
400313239,FED,BLM,Salt Lake Field Office,CEDAR MOUNTAIN ONE,2018,7/27/2018,8/6/2018,Natural,Natural,13942.0,40.5072,-112.9692,BLM,UT,Tooele 
400313254,FED,BLM,Salt Lake Field Office,LAKESIDE,2018,9/1/2018,9/5/2018,Human,Firearms and explosives use,9880.0,40.863,-112.7536,BLM,UT,Tooele 
400313527,FED,BLM,Spokane District,BOYLSTON,2018,7/19/2018,7/24/2018,Human,Missing data not specified undetermined,71209.0,46.95188,-120.28329,OTHER FEDERAL,WA,Kittitas 
400313543,FED,BLM,Spokane District,GRASS VALLEY,2018,8/11/2018,8/15/2018,Human,Equipment and vehicle use,76817.1,47.84,-119.33989,PRIVATE,WA,Douglas 
400313568,FED,BLM,Spokane District,ANGEL SPRINGS,2018,8/2/2018,8/13/2018,Human,Equipment and vehicle use,5046.0,47.74836,-118.07511,PRIVATE,WA,Lincoln 
400313842,FED,BLM,Kemmerer Field Office,NORTH EDEN,2018,8/16/2018,8/21/2018,Human,Power generation transmission distribution,13763.0,41.9433,-111.1228,PRIVATE,UT,Rich 
400313962,FED,BLM,Rock Springs Field Office,LANEY RIM,2018,7/28/2018,8/16/2018,Natural,Natural,13198.0,41.2136,-109.015789,BLM,WY,Sweetwater 
400314040,FED,BLM,Worland Field Office,TEREK FIRE,2018,7/8/2018,7/13/2018,Natural,Natural,42266.8,44.10819,-107.79088,BLM,WY,Washakie 
400314144,FED,FWS,HANFORD RCH NM/SADDLE MTN NWR,L ROAD,2018,7/19/2018,7/24/2018,Missing data not specified undetermined,Missing data not specified undetermined,22316.0,46.656359,-119.748166,FWS,WA,Grant 
400314155,FED,FWS,HANFORD RCH NM/SADDLE MTN NWR,WAHLUKE SLOPE,2018,9/7/2018,9/10/2018,Natural,Natural,11464.0,46.75839,-119.4873,FWS,WA,Grant 
400314274,FED,FWS,TEN THOUSAND ISLANDS NWR,FAKA-UNION ASSIST,2018,3/4/2018,3/31/2018,Human,Missing data not specified undetermined,10466.0,26.022161,-81.512006,STATE,FL,Collier 
400314352,FED,FWS,FL PANTHER NWR,GREENWAY FIRE,2018,3/22/2018,4/9/2018,Natural,Natural,17000.0,25.9999,-81.56067,STATE,FL,Collier 
400314399,FED,FWS,MCNARY NWR,LAKE WALLULA,2018,7/29/2018,8/6/2018,Human,Missing data not specified undetermined,12377.0,45.97436,-118.9977,FWS,OR,Umatilla 
400314458,NONFED,ST/C&L,Florida Forest Service,116TH AVE SE (11),2018,3/21/2018,3/26/2018,Natural,Natural,8063.0,26.0255,-81.566,STATE,FL,Collier 
400314936,NONFED,ST/C&L,Texas Forest Service,MCDANNALD,2018,4/30/2018,5/14/2018,Natural,Natural,19043.0,30.54568333,-104.2498,MISSING/NOT SPECIFIED,TX,Jeff Davis 
400314987,NONFED,ST/C&L,Texas Forest Service,MALLARD,2018,5/8/2018,5/20/2018,Natural,Natural,75530.0,34.81001667,-101.3062,MISSING/NOT SPECIFIED,TX,Armstrong 
400315168,NONFED,ST/C&L,Florida Forest Service,G-205 (50),2018,6/4/2018,6/8/2018,Natural,Natural,10598.0,26.3827,-80.7128,STATE,FL,Palm Beach 
400315188,NONFED,ST/C&L,Texas Forest Service,SCENIC LOOP COMPLEX,2018,6/5/2018,6/9/2018,Natural,Natural,19444.0,30.66755,-104.1395333,MISSING/NOT SPECIFIED,TX,Jeff Davis 
400316097,NONFED,ST/C&L,Texas Forest Service,WAGGONER RANCH,2018,7/16/2018,7/22/2018,Natural,Natural,5880.0,33.78155,-99.2731,MISSING/NOT SPECIFIED,TX,Baylor 
400317066,NONFED,ST/C&L,Oregon Department of Forestry,TAYLOR CREEK,2018,7/15/2018,12/31/2018,Natural,Natural,52839.0,42.50915,-123.58172,UNDEFINED FEDERAL,OR,Josephine 
400319685,NONFED,ST/C&L,Texas Forest Service,THUT CREEK ,2018,3/23/2018,3/25/2018,Human,Power generation transmission distribution,7334.0,35.46083333,-100.8522,MISSING/NOT SPECIFIED,TX,Gray 
400319851,NONFED,ST/C&L,Texas Forest Service,MILLIRON,2018,4/13/2018,4/15/2018,Human,Power generation transmission distribution,26979.0,34.82021667,-100.2201833,MISSING/NOT SPECIFIED,TX,Collingsworth 
400319864,NONFED,ST/C&L,Texas Forest Service,CARBON,2018,4/13/2018,4/17/2018,Human,Power generation transmission distribution,12530.0,35.224,-100.1305,MISSING/NOT SPECIFIED,TX,Wheeler 
400322727,NONFED,ST/C&L,Texas Forest Service,COUNTY LINE,2018,3/15/2018,3/18/2018,Human,Equipment and vehicle use,15682.0,35.612972,-102.301128,MISSING/NOT SPECIFIED,TX,Oldham 
400323481,NONFED,ST/C&L,Texas Forest Service,MCCLELLAN,2018,4/17/2018,4/21/2018,Human,Equipment and vehicle use,23143.0,35.22066667,-100.8693333,MISSING/NOT SPECIFIED,TX,Gray 
400326089,NONFED,ST/C&L,"Headquarters, California Department of Forestry & Fire Protection",WAVERLY,2018,6/29/2018,8/9/2018,Human,Equipment and vehicle use,11789.0,38.052055,-120.945482,MISSING/NOT SPECIFIED,CA,San Joaquin 
400341138,NONFED,ST/C&L,Florida Forest Service,FIREBREAK 56 (23),2018,3/27/2018,4/7/2018,Human,Debris and open burning,8080.0,29.972,-85.2819,PRIVATE,FL,Gulf 
400341268,NONFED,ST/C&L,Texas Forest Service,FM 294,2018,4/2/2018,4/8/2018,Human,Debris and open burning,14824.0,35.0672,-101.1847,MISSING/NOT SPECIFIED,TX,Armstrong 
400353574,NONFED,ST/C&L,Douglas Volunteer Fire Department,NORTH BILL,2018,9/17/2018,9/18/2018,Human,Railroad operations and maintenance,6000.0,42.7620629,-105.4066351,MISSING/NOT SPECIFIED,WY,Converse 
400361589,NONFED,ST/C&L,Wiley Fire Department,RABBIT 22 FIRE,2018,3/3/2018,3/4/2018,Human,Missing data not specified undetermined,8000.0,38.1645,-102.3575,MISSING/NOT SPECIFIED,CO,Prowers 
400367632,NONFED,ST/C&L,Arizona State Forestry - Northwest District,VIEWPOINT,2018,5/11/2018,5/13/2018,Human,Missing data not specified undetermined,5600.0,34.68842,-112.3663,MISSING/NOT SPECIFIED,AZ,Yavapai 
400370314,NONFED,ST/C&L,Washington Department of Natural Resources,MILE POST TWENTY TWO,2018,6/20/2018,7/5/2018,Human,Missing data not specified undetermined,7614.0,46.96616,-120.08,MISSING/NOT SPECIFIED,WA,Kittitas 
400371254,NONFED,ST/C&L,Texas Forest Service,ARCHER CITY COMPLEX,2018,7/15/2018,7/18/2018,Human,Missing data not specified undetermined,5913.0,33.59795,-98.67178333,MISSING/NOT SPECIFIED,TX,Archer 
400372078,NONFED,ST/C&L,Hawaii Department of Land and Natural Resources,HIGHWAY 190 FIRE,2018,8/1/2018,8/4/2018,Human,Missing data not specified undetermined,18000.0,19.883333,-155.7,STATE,HI,Hawaii 
400372333,NONFED,ST/C&L,Oregon Department of Forestry,SOUTH VALLEY RD,2018,8/1/2018,8/10/2018,Human,Missing data not specified undetermined,20026.0,45.41917,-121.24528,PRIVATE,OR,Wasco 
400458128,NONFED,ST/C&L,Keenesburg Fire Department (Southeast Weld FPD),UNKNOWN,2015,9/18/2015,9/18/2015,Human,Missing data not specified undetermined,12699.0,40.392,-104.5784,PRIVATE,CO,Weld 
400500227,FED,FS,Angeles National Forest,SADDLERIDGE,2019,10/10/2019,11/27/2019,Human,Power generation transmission distribution,8794.0,34.32833333,-118.4802778,MUNICIPAL/LOCAL,CA,Los Angeles 
400500346,FED,FS,Shasta-Trinity National Forest,SOUTH,2019,9/5/2019,11/27/2019,Natural,Natural,5330.0,40.10888889,-122.7888889,PRIVATE,CA,Tehama 
400501641,FED,FS,Tonto National Forest,MOUNTAIN,2019,6/7/2019,6/7/2019,Human,Missing data not specified undetermined,7470.0,33.87083333,-111.7541667,USFS,AZ,Maricopa 
400501739,FED,FS,Modoc National Forest,TUCKER,2019,7/28/2019,9/17/2019,Human,Equipment and vehicle use,14217.0,41.72583333,-121.2427778,USFS,CA,Modoc 
400502172,FED,FS,Cibola National Forest,ROBERTS,2019,7/13/2019,7/22/2019,Natural,Natural,5020.0,33.61,-107.4058333,USFS,NM,Socorro 
400502818,FED,FS,Shoshone National Forest,FISHHAWK,2019,9/2/2019,9/26/2019,Natural,Natural,11180.0,44.37666667,-109.88,USFS,WY,Park 
400504306,FED,FS,Coconino National Forest,MAROON,2019,5/16/2019,6/18/2019,Natural,Natural,8602.0,35.30888889,-111.4075,USFS,AZ,Coconino 
400504463,FED,FS,Inyo National Forest,TABOOSE,2019,9/4/2019,9/4/2019,Natural,Natural,10265.0,37.03416667,-118.3452778,USFS,CA,Inyo 
400504655,FED,FS,Wallowa-Whitman National Forest,GRANITE GULCH,2019,7/28/2019,10/17/2019,Natural,Natural,5555.0,45.17805556,-117.4269444,USFS,OR,Wallowa 
400505197,FED,FS,Modoc National Forest,LONE,2019,9/5/2019,12/2/2019,Natural,Natural,5737.0,41.7475,-121.0558333,USFS,CA,Modoc 
400505482,FED,BLM,Alaska Fire Service,OREGON LAKES,2019,4/30/2019,10/3/2019,Human,Arson incendiarism,34740.5,63.9064,-146.0022,OTHER FEDERAL,AK,Fairbanks North Star Borough
400505499,FED,BLM,Alaska Fire Service,MCARTHUR CREEK,2019,5/21/2019,9/26/2019,Natural,Natural,20081.0,62.9978,-141.05,STATE,AK,Southeast Fairbanks Census Area
400505506,FED,BLM,Alaska Fire Service,OLD GROUCH TOP,2019,6/5/2019,10/28/2019,Natural,Natural,308922.7,63.3075,-152.3878,STATE,AK,Yukon-Koyukuk Census Area
400505512,FED,BLM,Alaska Fire Service,SWAN LAKE,2019,6/5/2019,12/5/2019,Natural,Natural,167182.9,60.6306,-150.4369,FWS,AK,Kenai Peninsula Borough
400505527,FED,BLM,Alaska Fire Service,MARR,2019,6/9/2019,10/1/2019,Natural,Natural,23039.7,65.8022,-145.8086,BLM,AK,Yukon-Koyukuk Census Area
400505532,FED,BLM,Alaska Fire Service,NORTH RIVER,2019,6/10/2019,8/20/2019,Natural,Natural,111898.0,65.2439,-160.1019,BLM,AK,Nome Census Area
400505534,FED,BLM,Alaska Fire Service,KUYUKUTUK RIVER,2019,6/11/2019,6/22/2019,Natural,Natural,5084.0,62.0281,-161.5514,BLM,AK,Wade Hampton Census Area
400505555,FED,BLM,Alaska Fire Service,BLACK RIVER,2019,6/18/2019,9/15/2019,Natural,Natural,103268.6,66.0728,-142.2247,BLM,AK,Yukon-Koyukuk Census Area
400505587,FED,BLM,Alaska Fire Service,GRAYLING CREEK,2019,7/10/2019,9/26/2019,Natural,Natural,30993.9,67.2858,-143.1297,FWS,AK,Yukon-Koyukuk Census Area
400505590,FED,BLM,Alaska Fire Service,GROUSE CREEK,2019,7/10/2019,10/15/2019,Natural,Natural,48464.8,65.6244,-150.0333,BLM,AK,Yukon-Koyukuk Census Area
400505594,FED,BLM,Alaska Fire Service,FULLER CREEK,2019,7/10/2019,10/4/2019,Natural,Natural,8653.4,61.7172,-157.5931,BLM,AK,Bethel Census Area
400505595,FED,BLM,Alaska Fire Service,KOLMAKOF HILLS,2019,7/10/2019,10/4/2019,Natural,Natural,10001.7,61.5847,-158.9067,TRIBAL,AK,Bethel Census Area
400505597,FED,BLM,Alaska Fire Service,TONY SLOUGH,2019,7/11/2019,10/3/2019,Natural,Natural,8190.0,66.4411,-147.1783,TRIBAL,AK,Yukon-Koyukuk Census Area
400505598,FED,BLM,Alaska Fire Service,DEVILS ELBOW,2019,7/11/2019,10/28/2019,Natural,Natural,8126.4,62.125,-156.1278,STATE,AK,Yukon-Koyukuk Census Area
400505609,FED,BLM,Alaska Fire Service,ETHEL CREEK,2019,7/11/2019,10/28/2019,Natural,Natural,29846.0,60.2342,-156.5175,STATE,AK,Dillingham Census Area
